age,embarked,fare,name,parch,passengerid,pclass,sex,sibsp,survived,test,ticket,train,family_size,title,ticket_number,group_size,family_size_cat,group_size_cat,is_alone,has_family,has_group,sex_0,sex_1,title_1,title_2,title_3,title_4,title_5,title_6,embarked_1,embarked_2,embarked_3,family_size_1,family_size_2,family_size_3,group_size_1,group_size_2,group_size_3,true_fare,true_fare_scaled,age_scaled,family_scaled,group_scaled
34.0,1.0,23.0,"Doling, Mrs. John T (Ada Julia Bone)",1,99,2,1,0,1,,231919,1.0,2,2,231919,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,11.5,0.08978763272954403,0.423775522986346,0.1,0.1
34.0,1.0,26.0,"Kantor, Mr. Sinai",0,100,2,0,1,0,,244367,1.0,2,1,244367,2,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,13.0,0.10149906308557151,0.423775522986346,0.1,0.1
28.0,1.0,7.8958,"Petranec, Miss. Matilda",0,101,3,1,0,0,,349245,1.0,1,3,349245,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.3486158085932607,0.0,0.0
30.0,1.0,7.8958,"Petroff, Mr. Pastcho (""Pentcho"")",0,102,3,0,0,0,,349215,1.0,1,1,349215,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.37366904672428913,0.0,0.0
21.0,1.0,77.2875,"White, Mr. Richard Frasar",1,103,1,0,0,0,,35281,1.0,2,1,35281,2,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,38.64,0.3016864459712679,0.2609294751346612,0.1,0.1
33.0,1.0,8.6542,"Johansson, Mr. Gustaf Joel",0,104,3,0,0,0,,7540,1.0,1,1,7540,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.65,0.06753591505309181,0.4112489039208318,0.0,0.0
37.0,1.0,7.925,"Gustafsson, Mr. Anders Vilhelm",0,105,3,0,2,0,,3101276,1.0,3,1,3101276,1,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7.92,0.061836352279825105,0.4613553801828887,0.20000000000000004,0.0
28.0,1.0,7.8958,"Mionoff, Mr. Stoytcho",0,106,3,0,0,0,,349207,1.0,1,1,349207,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.3486158085932607,0.0,0.0
21.0,1.0,7.65,"Salkjelsvik, Miss. Anna Kristine",0,107,3,1,0,1,,343120,1.0,1,3,343120,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7.65,0.05972829481574016,0.2609294751346612,0.0,0.0
30.0,1.0,7.775,"Moss, Mr. Albert Johan",0,108,3,0,0,1,,312991,1.0,1,1,312991,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.78,0.06074328544659587,0.37366904672428913,0.0,0.0
38.0,1.0,7.8958,"Rekic, Mr. Tido",0,109,3,0,0,0,,349249,1.0,1,1,349249,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.4738819992484029,0.0,0.0
21.0,3.0,24.15,"Moran, Miss. Bertha",0,110,3,1,1,1,,371110,1.0,2,3,371110,3,2,2,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,8.05,0.06285134291068083,0.2609294751346612,0.1,0.20000000000000004
47.0,1.0,52.0,"Porter, Mr. Walter Chamberlain",0,111,1,0,0,0,,110465,1.0,1,1,110465,2,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,26.0,0.20299812617114302,0.5866215708380309,0.0,0.1
14.5,2.0,14.4542,"Zabour, Miss. Hileni",0,112,3,1,1,0,,2665,1.0,2,3,2665,2,2,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,7.23,0.05644909431605247,0.17950645120881875,0.1,0.1
22.0,1.0,8.05,"Barton, Mr. David John",0,113,3,0,0,0,,324669,1.0,1,1,324669,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.2734560942001754,0.0,0.0
20.0,1.0,9.825,"Jussila, Miss. Katriina",0,114,3,1,1,0,,4136,1.0,2,3,4136,1,2,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9.82,0.07667083073079324,0.24840285606914697,0.1,0.0
17.0,2.0,14.4583,"Attalah, Miss. Malake",0,115,3,1,0,0,,2627,1.0,1,3,2627,2,1,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,7.23,0.05644909431605247,0.2108229988726043,0.0,0.1
21.0,1.0,7.925,"Pekoniemi, Mr. Edvard",0,116,3,0,0,0,,STON/O 2. 3101294,1.0,1,1,3101294,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.92,0.061836352279825105,0.2609294751346612,0.0,0.0
70.5,3.0,7.75,"Connors, Mr. Patrick",0,117,3,0,0,0,,370369,1.0,1,1,370369,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.880997118877615,0.0,0.0
29.0,1.0,21.0,"Turpin, Mr. William John Robert",0,118,2,0,1,0,,11668,1.0,2,1,11668,2,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,10.5,0.08198001249219238,0.3611424276587749,0.1,0.1
24.0,2.0,247.5208,"Baxter, Mr. Quigg Edmond",1,119,1,0,0,0,,PC 17558,1.0,2,1,17558,3,2,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,82.51,0.644206745783885,0.2985093323312038,0.1,0.20000000000000004
2.0,1.0,31.275,"Andersson, Miss. Ellis Anna Maria",2,120,3,1,4,0,,347082,1.0,7,3,347082,7,3,3,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,4.47,0.034900062460961896,0.02292371288989102,0.6000000000000001,0.6000000000000001
21.0,1.0,73.5,"Hickman, Mr. Stanley George",0,121,2,0,2,0,,S.O.C. 14879,1.0,3,1,14879,7,2,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10.5,0.08198001249219238,0.2609294751346612,0.20000000000000004,0.6000000000000001
30.0,1.0,8.05,"Moore, Mr. Leonard Charles",0,122,3,0,0,0,,A4. 54510,1.0,1,1,54510,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.37366904672428913,0.0,0.0
32.5,2.0,30.0708,"Nasser, Mr. Nicholas",0,123,2,0,1,0,,237736,1.0,2,1,237736,2,2,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,15.04,0.11742660836976887,0.4049855943880747,0.1,0.1
32.5,1.0,13.0,"Webber, Miss. Susan",0,124,2,1,0,1,,27267,1.0,1,3,27267,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,13.0,0.10149906308557151,0.4049855943880747,0.0,0.0
54.0,1.0,77.2875,"White, Mr. Percival Wayland",1,125,1,0,0,0,,35281,1.0,2,1,35281,2,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,38.64,0.3016864459712679,0.6743079042966303,0.1,0.1
12.0,2.0,11.2417,"Nicola-Yarred, Master. Elias",0,126,3,0,1,1,,2651,1.0,2,4,2651,2,2,2,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,5.62,0.0438788257339163,0.1481899035450332,0.1,0.1
30.0,3.0,7.75,"McMahon, Mr. Martin",0,127,3,0,0,0,,370372,1.0,1,1,370372,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.37366904672428913,0.0,0.0
24.0,1.0,7.1417,"Madsen, Mr. Fridtjof Arne",0,128,3,0,0,1,,C 17369,1.0,1,1,17369,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.14,0.055746408494690806,0.2985093323312038,0.0,0.0
21.0,2.0,22.3583,"Peter, Miss. Anna",1,129,3,1,1,1,,2668,1.0,3,3,2668,3,2,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,7.45,0.05816677076826983,0.2609294751346612,0.20000000000000004,0.20000000000000004
45.0,1.0,6.975,"Ekstrom, Mr. Johan",0,130,3,0,0,0,,347061,1.0,1,1,347061,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6.98,0.054497189256714554,0.5615683327070025,0.0,0.0
33.0,2.0,7.8958,"Drazenoic, Mr. Jozef",0,131,3,0,0,0,,349241,1.0,1,1,349241,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.4112489039208318,0.0,0.0
20.0,1.0,7.05,"Coelho, Mr. Domingos Fernandeo",0,132,3,0,0,0,,SOTON/O.Q. 3101307,1.0,1,1,3101307,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.05,0.05504372267332916,0.24840285606914697,0.0,0.0
47.0,1.0,14.5,"Robins, Mrs. Alexander A (Grace Charity Laury)",0,133,3,1,1,0,,A/5. 3337,1.0,2,2,3337,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7.25,0.056605246720799494,0.5866215708380309,0.1,0.1
29.0,1.0,26.0,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",0,134,2,1,1,1,,228414,1.0,2,2,228414,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,13.0,0.10149906308557151,0.3611424276587749,0.1,0.1
25.0,1.0,13.0,"Sobey, Mr. Samuel James Hayden",0,135,2,0,0,0,,C.A. 29178,1.0,1,1,29178,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13.0,0.10149906308557151,0.311035951396718,0.0,0.0
23.0,2.0,15.0458,"Richard, Mr. Emile",0,136,2,0,0,0,,SC/PARIS 2133,1.0,1,1,2133,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,15.05,0.1175046845721424,0.28598271326568964,0.0,0.0
19.0,1.0,26.2833,"Newsom, Miss. Helen Monypeny",2,137,1,1,0,1,,11752,1.0,3,3,11752,1,2,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,26.28,0.2051842598376015,0.23587623700363275,0.20000000000000004,0.0
37.0,1.0,53.1,"Futrelle, Mr. Jacques Heath",0,138,1,0,1,0,,113803,1.0,2,1,113803,2,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,26.55,0.20729231730168643,0.4613553801828887,0.1,0.1
16.0,1.0,9.2167,"Osen, Mr. Olaf Elon",0,139,3,0,0,0,,7534,1.0,1,1,7534,2,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4.61,0.03599312929419113,0.19829637980709008,0.0,0.1
24.0,2.0,79.2,"Giglio, Mr. Victor",0,140,1,0,0,0,,PC 17593,1.0,1,1,17593,2,1,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,39.6,0.3091817613991255,0.2985093323312038,0.0,0.1
35.0,2.0,15.2458,"Boulos, Mrs. Joseph (Sultana)",2,141,3,1,0,0,,2678,1.0,3,2,2678,3,2,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,5.08,0.039662710805746404,0.43630214205186024,0.20000000000000004,0.20000000000000004
22.0,1.0,7.75,"Nysten, Miss. Anna Sofia",0,142,3,1,0,1,,347081,1.0,1,3,347081,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7.75,0.06050905683947532,0.2734560942001754,0.0,0.0
24.0,1.0,15.85,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",0,143,3,1,1,1,,STON/O2. 3101279,1.0,2,2,3101279,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7.92,0.061836352279825105,0.2985093323312038,0.1,0.1
19.0,3.0,6.75,"Burke, Mr. Jeremiah",0,144,3,0,0,0,,365222,1.0,1,1,365222,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6.75,0.05270143660212367,0.23587623700363275,0.0,0.0
18.0,1.0,11.5,"Andrew, Mr. Edgardo Samuel",0,145,2,0,0,0,,231945,1.0,1,1,231945,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11.5,0.08978763272954403,0.22334961793811853,0.0,0.0
19.0,1.0,36.75,"Nicholls, Mr. Joseph Charles",1,146,2,0,1,0,,C.A. 33112,1.0,3,1,33112,4,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,9.19,0.0717520299812617,0.23587623700363275,0.20000000000000004,0.30000000000000004
27.0,1.0,7.7958,"Andersson, Mr. August Edvard (""Wennerstrom"")",0,147,3,0,0,1,,350043,1.0,1,1,350043,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.8,0.0608994378513429,0.33608918952774647,0.0,0.0
9.0,1.0,34.375,"Ford, Miss. Robina Maggie ""Ruby""",2,148,3,1,2,0,,W./C. 6608,1.0,5,3,6608,5,3,3,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,6.88,0.05371642723297938,0.11061004634849055,0.4,0.4
36.5,1.0,26.0,"Navratil, Mr. Michel (""Louis M Hoffman"")",2,149,2,0,0,0,,230080,1.0,3,1,230080,3,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,8.67,0.06769206745783884,0.4550920706501316,0.20000000000000004,0.20000000000000004
42.0,1.0,13.0,"Byles, Rev. Thomas Roussel Davids",0,150,2,0,0,0,,244310,1.0,1,5,244310,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,13.0,0.10149906308557151,0.5239884755104598,0.0,0.0
51.0,1.0,12.525,"Bateman, Rev. Robert James",0,151,2,0,0,0,,S.O.P. 1166,1.0,1,5,1166,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,12.52,0.0977514053716427,0.6367280471000877,0.0,0.0
22.0,1.0,66.6,"Pears, Mrs. Thomas (Edith Wearne)",0,152,1,1,1,1,,113776,1.0,2,2,113776,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,33.3,0.2599937539038101,0.2734560942001754,0.1,0.1
55.5,1.0,8.05,"Meo, Mr. Alfonzo",0,153,3,0,0,0,,A.5. 11206,1.0,1,1,11206,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.6930978328949017,0.0,0.0
40.5,1.0,14.5,"van Billiard, Mr. Austin Blyler",2,154,3,0,0,0,,A/5. 851,1.0,3,1,851,3,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4.83,0.03771080574640849,0.5051985469121885,0.20000000000000004,0.20000000000000004
30.0,1.0,7.3125,"Olsen, Mr. Ole Martin",0,155,3,0,0,0,,Fa 265302,1.0,1,1,265302,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.31,0.05707370393504059,0.37366904672428913,0.0,0.0
51.0,2.0,61.3792,"Williams, Mr. Charles Duane",1,156,1,0,0,0,,PC 17597,1.0,2,1,17597,2,2,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,30.69,0.23961586508432228,0.6367280471000877,0.1,0.1
16.0,3.0,7.7333,"Gilnagh, Miss. Katherine ""Katie""",0,157,3,1,0,1,,35851,1.0,1,3,35851,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,7.73,0.060352904434728294,0.19829637980709008,0.0,0.0
30.0,1.0,8.05,"Corn, Mr. Harry",0,158,3,0,0,0,,SOTON/OQ 392090,1.0,1,1,392090,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.37366904672428913,0.0,0.0
30.0,1.0,8.6625,"Smiljanic, Mr. Mile",0,159,3,0,0,0,,315037,1.0,1,1,315037,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.66,0.06761399125546533,0.37366904672428913,0.0,0.0
4.0,1.0,69.55,"Sage, Master. Thomas Henry",2,160,3,0,8,0,,CA. 2343,1.0,11,4,2343,11,3,3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,6.32,0.04934415990006246,0.04797695102091946,1.0,1.0
44.0,1.0,16.1,"Cribb, Mr. John Hatfield",1,161,3,0,0,0,,371362,1.0,2,1,371362,2,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,8.05,0.06285134291068083,0.5490417136414882,0.1,0.1
40.0,1.0,15.75,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",0,162,2,1,0,1,,C.A. 33595,1.0,1,2,33595,2,1,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,7.88,0.061524047470331036,0.49893523737943135,0.0,0.1
26.0,1.0,7.775,"Bengtsson, Mr. John Viktor",0,163,3,0,0,0,,347068,1.0,1,1,347068,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.78,0.06074328544659587,0.32356257046223225,0.0,0.0
17.0,1.0,8.6625,"Calic, Mr. Jovo",0,164,3,0,0,0,,315093,1.0,1,1,315093,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.66,0.06761399125546533,0.2108229988726043,0.0,0.0
1.0,1.0,39.6875,"Panula, Master. Eino Viljami",1,165,3,0,4,0,,3101295,1.0,6,4,3101295,7,3,3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,5.67,0.04426920674578388,0.0103970938243768,0.5000000000000001,0.6000000000000001
9.0,1.0,20.525,"Goldsmith, Master. Frank John William ""Frankie""",2,166,3,0,0,1,,363291,1.0,3,4,363291,3,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,6.84,0.053404122423485315,0.11061004634849055,0.20000000000000004,0.20000000000000004
35.0,1.0,55.0,"Chibnall, Mrs. (Edith Martha Bowerman)",1,167,1,1,0,1,,113505,1.0,2,2,113505,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,27.5,0.2147095565271705,0.43630214205186024,0.1,0.1
45.0,1.0,27.9,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",4,168,3,1,1,0,,347088,1.0,6,2,347088,6,3,3,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,4.65,0.0363054341036852,0.5615683327070025,0.5000000000000001,0.5000000000000001
30.0,1.0,25.925,"Baumann, Mr. John D",0,169,1,0,0,0,,PC 17318,1.0,1,1,17318,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,25.92,0.20237351655215488,0.37366904672428913,0.0,0.0
28.0,1.0,56.4958,"Ling, Mr. Lee",0,170,3,0,0,0,,1601,1.0,1,1,1601,8,1,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7.06,0.05512179887570268,0.3486158085932607,0.0,0.7000000000000001
61.0,1.0,33.5,"Van der hoef, Mr. Wyckoff",0,171,1,0,0,0,,111240,1.0,1,1,111240,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,33.5,0.2615552779512804,0.7619942377552299,0.0,0.0
4.0,3.0,29.125,"Rice, Master. Arthur",1,172,3,0,4,0,,382652,1.0,6,4,382652,6,3,3,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,4.85,0.03786695815115552,0.04797695102091946,0.5000000000000001,0.5000000000000001
1.0,1.0,11.1333,"Johnson, Miss. Eleanor Ileen",1,173,3,1,1,1,,347742,1.0,3,3,347742,3,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,3.71,0.028966271080574636,0.0103970938243768,0.20000000000000004,0.20000000000000004
21.0,1.0,7.925,"Sivola, Mr. Antti Wilhelm",0,174,3,0,0,0,,STON/O 2. 3101280,1.0,1,1,3101280,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.92,0.061836352279825105,0.2609294751346612,0.0,0.0
56.0,2.0,30.6958,"Smith, Mr. James Clinch",0,175,1,0,0,0,,17764,1.0,1,1,17764,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,30.7,0.23969394128669577,0.6993611424276588,0.0,0.0
18.0,1.0,7.8542,"Klasen, Mr. Klas Albin",1,176,3,0,1,0,,350404,1.0,3,1,350404,1,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7.85,0.061289818863210485,0.22334961793811853,0.20000000000000004,0.0
4.0,1.0,25.4667,"Lefebre, Master. Henry Forbes",1,177,3,0,3,0,,4133,1.0,5,4,4133,5,3,3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,5.09,0.03974078700811992,0.04797695102091946,0.4,0.4
50.0,2.0,28.7125,"Isham, Miss. Ann Elizabeth",0,178,1,1,0,0,,PC 17595,1.0,1,3,17595,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,28.71,0.224156777014366,0.6242014280345735,0.0,0.0
30.0,1.0,13.0,"Hale, Mr. Reginald",0,179,2,0,0,0,,250653,1.0,1,1,250653,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13.0,0.10149906308557151,0.37366904672428913,0.0,0.0
36.0,1.0,0.0,"Leonard, Mr. Lionel",0,180,3,0,0,0,,LINE,1.0,1,1,LINE,4,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.44882876111737446,0.0,0.30000000000000004
21.0,1.0,69.55,"Sage, Miss. Constance Gladys",2,181,3,1,8,0,,CA. 2343,1.0,11,3,2343,11,3,3,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,6.32,0.04934415990006246,0.2609294751346612,1.0,1.0
30.0,2.0,15.05,"Pernot, Mr. Rene",0,182,2,0,0,0,,SC/PARIS 2131,1.0,1,1,2131,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,15.05,0.1175046845721424,0.37366904672428913,0.0,0.0
9.0,1.0,31.3875,"Asplund, Master. Clarence Gustaf Hugo",2,183,3,0,4,0,,347077,1.0,7,4,347077,7,3,3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4.48,0.03497813866333541,0.11061004634849055,0.6000000000000001,0.6000000000000001
1.0,1.0,39.0,"Becker, Master. Richard F",1,184,2,0,2,1,,230136,1.0,4,4,230136,4,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,9.75,0.07612429731417863,0.0103970938243768,0.30000000000000004,0.30000000000000004
4.0,1.0,22.025,"Kink-Heilmann, Miss. Luise Gretchen",2,185,3,1,0,1,,315153,1.0,3,3,315153,3,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,7.34,0.05730793254216114,0.04797695102091946,0.20000000000000004,0.20000000000000004
30.0,1.0,50.0,"Rood, Mr. Hugh Roscoe",0,186,1,0,0,0,,113767,1.0,1,1,113767,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,50.0,0.39038101186758273,0.37366904672428913,0.0,0.0
35.0,3.0,15.5,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",0,187,3,1,1,1,,370365,1.0,2,2,370365,2,2,2,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,7.75,0.06050905683947532,0.43630214205186024,0.1,0.1
45.0,1.0,26.55,"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",0,188,1,0,0,1,,111428,1.0,1,1,111428,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,26.55,0.20729231730168643,0.5615683327070025,0.0,0.0
40.0,3.0,15.5,"Bourke, Mr. John",1,189,3,0,1,0,,364849,1.0,3,1,364849,2,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7.75,0.06050905683947532,0.49893523737943135,0.20000000000000004,0.1
36.0,1.0,7.8958,"Turcin, Mr. Stjepan",0,190,3,0,0,0,,349247,1.0,1,1,349247,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.44882876111737446,0.0,0.0
32.0,1.0,13.0,"Pinsky, Mrs. (Rosa)",0,191,2,1,0,1,,234604,1.0,1,2,234604,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,13.0,0.10149906308557151,0.3987222848553176,0.0,0.0
19.0,1.0,13.0,"Carbines, Mr. William",0,192,2,0,0,0,,28424,1.0,1,1,28424,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13.0,0.10149906308557151,0.23587623700363275,0.0,0.0
19.0,1.0,7.8542,"Andersen-Jensen, Miss. Carla Christine Nielsine",0,193,3,1,1,1,,350046,1.0,2,3,350046,1,2,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,7.85,0.061289818863210485,0.23587623700363275,0.1,0.0
3.0,1.0,26.0,"Navratil, Master. Michel M",1,194,2,0,1,1,,230080,1.0,3,4,230080,3,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,8.67,0.06769206745783884,0.035450331955405236,0.20000000000000004,0.20000000000000004
44.0,2.0,27.7208,"Brown, Mrs. James Joseph (Margaret Tobin)",0,195,1,1,0,1,,PC 17610,1.0,1,2,17610,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,27.72,0.21642723297938785,0.5490417136414882,0.0,0.0
58.0,2.0,146.5208,"Lurette, Miss. Elise",0,196,1,1,0,1,,PC 17569,1.0,1,3,17569,3,1,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,48.84,0.3813241723922548,0.7244143805586872,0.0,0.20000000000000004
30.0,3.0,7.75,"Mernagh, Mr. Robert",0,197,3,0,0,0,,368703,1.0,1,1,368703,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.37366904672428913,0.0,0.0
42.0,1.0,8.4042,"Olsen, Mr. Karl Siegwart Andreas",1,198,3,0,0,0,,4579,1.0,2,1,4579,1,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,8.4,0.0655840099937539,0.5239884755104598,0.1,0.0
